t x y z
1.000000014901161194e-01 1.487037086486816406e+01 9.642276000976562500e+02 1.908848437500000000e+04
8.000000715255737305e-01 1.301611804962158203e+01 4.319023132324218750e+02 8.252961914062500000e+03
4.000000059604644775e-01 1.509729099273681641e+01 7.592557373046875000e+02 1.543156933593750000e+04
6.000000238418579102e-01 7.791440010070800781e+00 3.187857360839843750e+02 3.387990234375000000e+03
0.000000000000000000e+00 3.980455875396728516e+00 1.442129150390625000e+03 2.802424609375000000e+04
6.000000238418579102e-01 8.329197883605957031e+00 3.414901733398437500e+02 3.872685546875000000e+03
5.000000000000000000e-01 8.158841133117675781e+00 3.726548767089843750e+02 4.110536132812500000e+03
6.000000238418579102e-01 1.659855270385742188e+01 6.893574218750000000e+02 1.601149511718750000e+04
5.000000000000000000e-01 1.020959281921386719e+01 4.680548095703125000e+02 6.589167968750000000e+03
7.000000476837158203e-01 1.359766483306884766e+01 5.059576721191406250e+02 9.559601562500000000e+03
1.000000119209289551e+00 1.263696956634521484e+01 3.176615295410156250e+02 6.657958984375000000e+03
2.000000029802322388e-01 9.899803161621093750e+00 5.989404296875000000e+02 7.878379882812500000e+03
5.000000000000000000e-01 9.355969429016113281e+00 4.286392517089843750e+02 5.516353515625000000e+03
1.000000014901161194e-01 1.392911529541015625e+01 9.050470581054687500e+02 1.689538281250000000e+04
6.000000238418579102e-01 1.646476936340332031e+01 6.837279052734375000e+02 1.576654589843750000e+04
5.000000000000000000e-01 1.638907623291015625e+01 7.513880615234375000e+02 1.677048437500000000e+04
4.000000059604644775e-01 1.519884586334228516e+01 7.630569458007812500e+02 1.561114550781250000e+04
6.000000238418579102e-01 1.066584682464599609e+01 4.406021118164062500e+02 6.601953125000000000e+03
7.000000476837158203e-01 9.381588935852050781e+00 3.450519409179687500e+02 4.590604492187500000e+03
8.000000715255737305e-01 1.403618717193603516e+01 4.658607482910156250e+02 9.402368164062500000e+03
3.000000119209289551e-01 1.076164627075195312e+01 5.943574829101562500e+02 8.438147460937500000e+03
2.000000029802322388e-01 1.333751583099365234e+01 7.989508666992187500e+02 1.411768066406250000e+04
4.000000059604644775e-01 1.580603218078613281e+01 7.932881469726562500e+02 1.678600000000000000e+04
5.000000000000000000e-01 1.461999797821044922e+01 6.696694335937500000e+02 1.343327050781250000e+04
1.000000119209289551e+00 1.294176864624023438e+01 3.248297119140625000e+02 6.978919921875000000e+03
1.000000014901161194e-01 8.785470962524414062e+00 5.828292236328125000e+02 6.920029296875000000e+03
9.000000953674316406e-01 1.628249931335449219e+01 4.802673339843750000e+02 1.223109082031250000e+04
8.000000715255737305e-01 8.206811904907226562e+00 2.627262573242187500e+02 3.164454101562500000e+03
0.000000000000000000e+00 8.964303135871887207e-01 7.335270996093750000e+02 7.093387695312500000e+03
5.000000000000000000e-01 6.713283061981201172e+00 3.063538818359375000e+02 2.818428710937500000e+03
2.000000029802322388e-01 1.383060646057128906e+01 8.275675048828125000e+02 1.516150292968750000e+04
8.000000715255737305e-01 7.037170886993408203e+00 2.229055938720703125e+02 2.230452148437500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.840820312500000000e+02 9.570342773437500000e+03
1.000000014901161194e-01 1.518996334075927734e+01 9.854116821289062500e+02 1.985391796875000000e+04
9.000000953674316406e-01 8.519249916076660156e+00 2.372193450927734375e+02 3.086690429687500000e+03
9.000000953674316406e-01 9.803308486938476562e+00 2.778860473632812500e+02 4.138422851562500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.596445312500000000e+02 9.124723632812500000e+03
3.000000119209289551e-01 5.809882164001464844e+00 3.275871276855468750e+02 2.509551757812500000e+03
7.000000476837158203e-01 1.283271026611328125e+01 4.786940002441406250e+02 8.643704101562500000e+03
5.000000000000000000e-01 8.624045372009277344e+00 3.939915466308593750e+02 4.638818359375000000e+03
2.000000029802322388e-01 6.610951900482177734e+00 4.077016601562500000e+02 3.497025390625000000e+03
3.000000119209289551e-01 7.156629562377929688e+00 4.001415405273437500e+02 3.790920898437500000e+03
1.000000014901161194e-01 1.651828002929687500e+01 1.067242309570312500e+03 2.291670312500000000e+04
4.000000059604644775e-01 1.237172317504882812e+01 6.241683349609375000e+02 1.016612792968750000e+04
8.000000715255737305e-01 1.350838279724121094e+01 4.473099975585937500e+02 8.805776367187500000e+03
3.000000119209289551e-01 1.032573413848876953e+01 5.708732299804687500e+02 7.860120117187500000e+03
7.000000476837158203e-01 1.169657897949218750e+01 4.329555969238281250e+02 7.276292968750000000e+03
9.000000953674316406e-01 1.040319061279296875e+01 2.962006835937500000e+02 4.745916992187500000e+03
1.000000014901161194e-01 1.386559677124023438e+01 9.013928222656250000e+02 1.675385937500000000e+04
9.000000953674316406e-01 1.090669822692871094e+01 3.119644165039062500e+02 5.274943359375000000e+03
8.000000715255737305e-01 1.093530845642089844e+01 3.577236938476562500e+02 5.834815429687500000e+03
6.000000238418579102e-01 1.456781387329101562e+01 6.042412109375000000e+02 1.229787402343750000e+04
4.000000059604644775e-01 1.424946308135986328e+01 7.157878417968750000e+02 1.377416308593750000e+04
3.000000119209289551e-01 9.351847648620605469e+00 5.184061889648437500e+02 6.568727539062500000e+03
9.000000953674316406e-01 1.157835674285888672e+01 3.329925537109375000e+02 6.029267578125000000e+03
9.000000953674316406e-01 7.467690467834472656e+00 2.042975463867187500e+02 2.286203613281250000e+03
7.000000476837158203e-01 8.208851814270019531e+00 2.990256652832031250e+02 3.404252929687500000e+03
4.000000059604644775e-01 1.418653488159179688e+01 7.148081054687500000e+02 1.368144433593750000e+04
8.000000715255737305e-01 6.967213153839111328e+00 2.196425933837890625e+02 2.168663085937500000e+03
1.000000119209289551e+00 1.267884540557861328e+01 3.175057373046875000e+02 6.691799804687500000e+03
7.000000476837158203e-01 1.322596359252929688e+01 4.922117004394531250e+02 9.096200195312500000e+03
3.000000119209289551e-01 8.194005012512207031e+00 4.560289001464843750e+02 5.033407226562500000e+03
1.000000119209289551e+00 1.032242107391357422e+01 2.531497650146484375e+02 4.220016601562500000e+03
7.000000476837158203e-01 1.670586395263671875e+01 6.258302612304687500e+02 1.510324511718750000e+04
3.000000119209289551e-01 7.620302200317382812e+00 4.251213989257812500e+02 4.355264648437500000e+03
0.000000000000000000e+00 4.752322673797607422e+00 6.140842895507812500e+02 5.758252929687500000e+03
1.000000119209289551e+00 9.693373680114746094e+00 2.354865264892578125e+02 3.595251953125000000e+03
6.000000238418579102e-01 8.805422782897949219e+00 3.628289794921875000e+02 4.409454101562500000e+03
1.000000014901161194e-01 6.331420898437500000e+00 4.290979614257812500e+02 3.527191406250000000e+03
7.000000476837158203e-01 1.480487251281738281e+01 5.527557373046875000e+02 1.171596386718750000e+04
2.000000029802322388e-01 1.137108421325683594e+01 6.844917602539062500e+02 1.008954199218750000e+04
2.000000029802322388e-01 1.519511032104492188e+01 9.068911132812500000e+02 1.821737890625000000e+04
4.000000059604644775e-01 7.677464962005615234e+00 3.896342163085937500e+02 3.995831054687500000e+03
3.000000119209289551e-01 1.223133468627929688e+01 6.750067749023437500e+02 1.086144433593750000e+04
0.000000000000000000e+00 2.940773010253906250e+00 1.288783935546875000e+03 2.279856250000000000e+04
1.000000119209289551e+00 1.084792327880859375e+01 2.671001586914062500e+02 4.735493164062500000e+03
9.000000953674316406e-01 1.654741096496582031e+01 4.901067504882812500e+02 1.269848730468750000e+04
1.000000119209289551e+00 7.523453712463378906e+00 1.748636169433593750e+02 2.052127929687500000e+03
4.000000059604644775e-01 6.409609794616699219e+00 3.254471740722656250e+02 2.843288085937500000e+03
1.000000014901161194e-01 7.455713748931884766e+00 5.013433837890625000e+02 5.013179687500000000e+03
5.000000000000000000e-01 9.066970825195312500e+00 4.148440856933593750e+02 5.149092773437500000e+03
6.000000238418579102e-01 7.441245555877685547e+00 3.040507812500000000e+02 3.166074218750000000e+03
4.000000059604644775e-01 1.659687614440917969e+01 8.326637573242187500e+02 1.831622265625000000e+04
3.000000119209289551e-01 1.519795227050781250e+01 8.345983886718750000e+02 1.676192968750000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 5.095490722656250000e+02 3.288010742187500000e+03
8.000000715255737305e-01 1.693103408813476562e+01 5.677371826171875000e+02 1.441719238281250000e+04
6.000000238418579102e-01 1.264341926574707031e+01 5.250139770507812500e+02 9.025251953125000000e+03
8.000000715255737305e-01 8.917023658752441406e+00 2.883278503417968750e+02 3.660254882812500000e+03
9.000000953674316406e-01 1.337845325469970703e+01 3.893491210937500000e+02 8.050909179687500000e+03
6.000000238418579102e-01 1.400383663177490234e+01 5.803803100585937500e+02 1.126353027343750000e+04
9.000000953674316406e-01 6.176912784576416016e+00 1.638863677978515625e+02 1.625285156250000000e+03
7.000000476837158203e-01 1.010489749908447266e+01 3.718344726562500000e+02 5.387184570312500000e+03
8.000000715255737305e-01 1.126873302459716797e+01 3.693324584960937500e+02 6.219800781250000000e+03
3.000000119209289551e-01 7.600533008575439453e+00 4.251690979003906250e+02 4.340458007812500000e+03
1.000000119209289551e+00 8.110434532165527344e+00 1.902502136230468750e+02 2.481758789062500000e+03
7.000000476837158203e-01 1.210840988159179688e+01 4.504698181152343750e+02 7.780364257812500000e+03
7.000000476837158203e-01 1.253383922576904297e+01 4.651064147949218750e+02 8.270001953125000000e+03
1.000000014901161194e-01 9.245566368103027344e+00 6.116513671875000000e+02 7.566412109375000000e+03
9.000000953674316406e-01 9.465560913085937500e+00 2.668459167480468750e+02 3.790514648437500000e+03
1.000000014901161194e-01 7.496215343475341797e+00 5.020651550292968750e+02 5.056784179687500000e+03
2.000000029802322388e-01 8.558138847351074219e+00 5.225831909179687500e+02 6.062644531250000000e+03
6.000000238418579102e-01 1.361184406280517578e+01 5.636874389648437500e+02 1.054314550781250000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.040714599609375000e+03 1.391644238281250000e+04
0.000000000000000000e+00 0.000000000000000000e+00 7.439688720703125000e+02 7.091998046875000000e+03
6.000000238418579102e-01 1.086598491668701172e+01 4.481515197753906250e+02 6.838266601562500000e+03
3.000000119209289551e-01 1.306975364685058594e+01 7.208434448242187500e+02 1.253891699218750000e+04
2.000000029802322388e-01 1.036578655242919922e+01 6.261736450195312500e+02 8.515428710937500000e+03
8.000000715255737305e-01 7.809644699096679688e+00 2.488980407714843750e+02 2.816600585937500000e+03
8.000000715255737305e-01 1.649114990234375000e+01 5.511604614257812500e+02 1.363786816406250000e+04
5.000000000000000000e-01 1.229492759704589844e+01 5.623576049804687500e+02 9.186795898437500000e+03
1.000000119209289551e+00 9.699129104614257812e+00 2.345041809082031250e+02 3.591808593750000000e+03
4.000000059604644775e-01 1.038935852050781250e+01 5.235960693359375000e+02 7.364212890625000000e+03
1.000000014901161194e-01 1.259526348114013672e+01 8.242731933593750000e+02 1.384649902343750000e+04
6.000000238418579102e-01 8.118389129638671875e+00 3.329945678710937500e+02 3.642685546875000000e+03
9.000000953674316406e-01 1.062399101257324219e+01 3.031134948730468750e+02 4.957440429687500000e+03
4.000000059604644775e-01 1.555547904968261719e+01 7.816480102539062500e+02 1.631245605468750000e+04
8.000000715255737305e-01 9.809382438659667969e+00 3.185226745605468750e+02 4.587675781250000000e+03
7.000000476837158203e-01 1.131505298614501953e+01 4.183046264648437500e+02 6.823470703125000000e+03
6.000000238418579102e-01 1.374858474731445312e+01 5.694907836914062500e+02 1.079417675781250000e+04
1.000000014901161194e-01 7.817564964294433594e+00 5.221958007812500000e+02 5.525989257812500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.773048095703125000e+02 9.435061523437500000e+03
2.000000029802322388e-01 6.754156589508056641e+00 4.167216796875000000e+02 3.686331054687500000e+03
2.000000029802322388e-01 1.274232578277587891e+01 7.642260131835937500e+02 1.289737207031250000e+04
1.000000014901161194e-01 8.061450004577636719e+00 5.391533203125000000e+02 5.896457031250000000e+03
4.000000059604644775e-01 6.789453983306884766e+00 3.443593444824218750e+02 3.228446289062500000e+03
0.000000000000000000e+00 3.259205579757690430e+00 6.182878417968750000e+02 5.470000976562500000e+03
4.000000059604644775e-01 6.605991363525390625e+00 3.352248840332031250e+02 3.045751953125000000e+03
9.000000953674316406e-01 1.039763736724853516e+01 2.973536682128906250e+02 4.750572265625000000e+03
1.000000014901161194e-01 1.293658733367919922e+01 8.428713378906250000e+02 1.458717285156250000e+04
8.000000715255737305e-01 1.354186725616455078e+01 4.484757080078125000e+02 8.844438476562500000e+03
7.000000476837158203e-01 1.370682525634765625e+01 5.107927856445312500e+02 9.762728515625000000e+03
8.000000715255737305e-01 9.566475868225097656e+00 3.100653991699218750e+02 4.333320312500000000e+03
1.000000119209289551e+00 1.151859569549560547e+01 2.851863403320312500e+02 5.424769531250000000e+03
8.000000715255737305e-01 8.859620094299316406e+00 2.854548339843750000e+02 3.593143554687500000e+03
1.000000014901161194e-01 9.780519485473632812e+00 6.451629638671875000e+02 8.317962890625000000e+03
9.000000953674316406e-01 1.085676956176757812e+01 3.113191528320312500e+02 5.227124023437500000e+03
2.000000029802322388e-01 1.709993171691894531e+01 1.019248779296875000e+03 2.251428515625000000e+04
5.000000000000000000e-01 1.524321365356445312e+01 6.987127685546875000e+02 1.461235449218750000e+04
8.000000715255737305e-01 8.621909141540527344e+00 2.775432434082031250e+02 3.415256835937500000e+03
1.000000014901161194e-01 9.700113296508789062e+00 6.402889404296875000e+02 8.206466796875000000e+03
7.000000476837158203e-01 1.084968566894531250e+01 4.004345092773437500e+02 6.271145507812500000e+03
9.000000953674316406e-01 9.775129318237304688e+00 2.780840759277343750e+02 4.118356445312500000e+03
6.000000238418579102e-01 1.155060386657714844e+01 4.769578552246093750e+02 7.673446289062500000e+03
8.000000715255737305e-01 1.229720783233642578e+01 4.067287597656250000e+02 7.421594726562500000e+03
1.000000119209289551e+00 6.860177516937255859e+00 1.554235839843750000e+02 1.691806640625000000e+03
8.000000715255737305e-01 1.517447090148925781e+01 5.053178100585937500e+02 1.135609082031250000e+04
7.000000476837158203e-01 7.784601211547851562e+00 2.840030517578125000e+02 3.144106445312500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.294732177734375000e+03 2.126275390625000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.449879882812500000e+03 2.587180859375000000e+04
8.000000715255737305e-01 8.508789062500000000e+00 2.732400817871093750e+02 3.377763671875000000e+03
1.000000119209289551e+00 8.554227828979492188e+00 2.029528350830078125e+02 2.770823242187500000e+03
6.000000238418579102e-01 7.041071891784667969e+00 2.877893066406250000e+02 2.798751953125000000e+03
1.000000014901161194e-01 9.881448745727539062e+00 6.514854736328125000e+02 8.459757812500000000e+03
1.000000119209289551e+00 1.577279472351074219e+01 4.036891174316406250e+02 1.036728613281250000e+04
2.000000029802322388e-01 1.327391719818115234e+01 7.970456542968750000e+02 1.401163183593750000e+04
9.000000953674316406e-01 1.350952339172363281e+01 3.934971313476562500e+02 8.198509765625000000e+03
9.000000953674316406e-01 1.050022411346435547e+01 2.992387084960937500e+02 4.838530273437500000e+03
4.000000059604644775e-01 1.374339199066162109e+01 6.905911254882812500e+02 1.279495605468750000e+04
8.000000715255737305e-01 7.900841236114501953e+00 2.520732421875000000e+02 2.897071289062500000e+03
6.000000238418579102e-01 1.032436370849609375e+01 4.271517333984375000e+02 6.193625976562500000e+03
2.000000029802322388e-01 8.818448066711425781e+00 5.360622558593750000e+02 6.402919921875000000e+03
9.000000953674316406e-01 1.640111160278320312e+01 4.841771240234375000e+02 1.243367871093750000e+04
5.000000000000000000e-01 5.886875152587890625e+00 2.684505310058593750e+02 2.050986816406250000e+03
3.000000119209289551e-01 8.079477310180664062e+00 4.498587951660156250e+02 4.897856445312500000e+03
1.000000014901161194e-01 1.035876750946044922e+01 6.840574951171875000e+02 9.147728515625000000e+03
4.000000059604644775e-01 1.385834312438964844e+01 6.965353393554687500e+02 1.302035839843750000e+04
1.000000119209289551e+00 1.631565475463867188e+01 4.188107299804687500e+02 1.125708300781250000e+04
1.000000119209289551e+00 6.787948608398437500e+00 1.541147460937500000e+02 1.674854003906250000e+03
9.000000953674316406e-01 1.306765460968017578e+01 3.796188659667968750e+02 7.701861328125000000e+03
7.000000476837158203e-01 1.502195739746093750e+01 5.608153076171875000e+02 1.209893066406250000e+04
8.000000715255737305e-01 8.481181144714355469e+00 2.722788696289062500e+02 3.368832031250000000e+03
7.000000476837158203e-01 1.296574687957763672e+01 4.816919555664062500e+02 8.782618164062500000e+03
2.000000029802322388e-01 1.593076229095458984e+01 9.496882324218750000e+02 1.986549609375000000e+04
6.000000238418579102e-01 6.775882244110107422e+00 2.764305114746093750e+02 2.542081054687500000e+03
3.000000119209289551e-01 1.599143505096435547e+01 8.761057739257812500e+02 1.838593359375000000e+04
8.000000715255737305e-01 9.808601379394531250e+00 3.184955444335937500e+02 4.586859375000000000e+03
3.000000119209289551e-01 1.507574462890625000e+01 8.269697265625000000e+02 1.650464453125000000e+04
2.000000029802322388e-01 9.617652893066406250e+00 5.840852661132812500e+02 7.507348632812500000e+03
3.000000119209289551e-01 9.240685462951660156e+00 5.135991821289062500e+02 6.431951171875000000e+03
1.000000119209289551e+00 8.964136123657226562e+00 2.140305328369140625e+02 3.108163085937500000e+03
9.000000953674316406e-01 6.968827247619628906e+00 1.887519683837890625e+02 1.901325195312500000e+03
4.000000059604644775e-01 1.095410156250000000e+01 5.517141113281250000e+02 8.092327148437500000e+03
6.000000238418579102e-01 1.363654994964599609e+01 5.647268676757812500e+02 1.058837890625000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.315554199218750000e+03 2.188131640625000000e+04
1.000000119209289551e+00 7.348942279815673828e+00 1.690384063720703125e+02 1.917543945312500000e+03
3.000000119209289551e-01 1.296133136749267578e+01 7.151281738281250000e+02 1.232485449218750000e+04
9.000000953674316406e-01 1.067359256744384766e+01 3.049848937988281250e+02 5.016011718750000000e+03
1.000000014901161194e-01 8.738784790039062500e+00 5.799046020507812500e+02 6.854441406250000000e+03
5.000000000000000000e-01 9.820249557495117188e+00 4.488558044433593750e+02 6.088866210937500000e+03
5.000000000000000000e-01 1.297033691406250000e+01 5.949311523437500000e+02 1.034107421875000000e+04
4.000000059604644775e-01 1.044625854492187500e+01 5.280490112304687500e+02 7.452141601562500000e+03
1.000000119209289551e+00 1.600218582153320312e+01 4.100789489746093750e+02 1.074328125000000000e+04
1.000000119209289551e+00 7.681602954864501953e+00 1.783048095703125000e+02 2.167459960937500000e+03
8.000000715255737305e-01 1.371711826324462891e+01 4.547650756835937500e+02 9.048477539062500000e+03
8.000000715255737305e-01 9.273758888244628906e+00 2.998739318847656250e+02 4.026804687500000000e+03
7.000000476837158203e-01 1.509680366516113281e+01 5.635252685546875000e+02 1.223003808593750000e+04
3.000000119209289551e-01 1.381070804595947266e+01 7.588535766601562500e+02 1.398769433593750000e+04
4.000000059604644775e-01 8.982401847839355469e+00 4.535447692871093750e+02 5.550244140625000000e+03
5.000000000000000000e-01 1.461895084381103516e+01 6.690344848632812500e+02 1.342338183593750000e+04
3.000000119209289551e-01 1.697108840942382812e+01 9.313175659179687500e+02 2.054673828125000000e+04
5.000000000000000000e-01 1.419811153411865234e+01 6.517066040039062500e+02 1.265798925781250000e+04
8.000000715255737305e-01 1.457527923583984375e+01 4.844559631347656250e+02 1.031770214843750000e+04
8.000000715255737305e-01 1.644435310363769531e+01 5.504002685546875000e+02 1.356849511718750000e+04
1.000000014901161194e-01 1.654111671447753906e+01 1.068849243164062500e+03 2.297317578125000000e+04
4.000000059604644775e-01 6.624876022338867188e+00 3.370525512695312500e+02 3.070793945312500000e+03
6.000000238418579102e-01 8.921196937561035156e+00 3.672664794921875000e+02 4.533941406250000000e+03
7.000000476837158203e-01 1.031565952301025391e+01 3.816474914550781250e+02 5.652795898437500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.190437988281250000e+03 1.816442187500000000e+04
9.000000953674316406e-01 1.138898372650146484e+01 3.270636596679687500e+02 5.816584960937500000e+03
1.000000014901161194e-01 1.629383659362792969e+01 1.054610473632812500e+03 2.242198437500000000e+04
3.000000119209289551e-01 1.407524299621582031e+01 7.737390747070312500e+02 1.452267089843750000e+04
2.000000029802322388e-01 1.342113971710205078e+01 8.036972656250000000e+02 1.428734667968750000e+04
5.000000000000000000e-01 8.969148635864257812e+00 4.100963134765625000e+02 5.024075195312500000e+03
5.000000000000000000e-01 1.393422222137451172e+01 6.375440063476562500e+02 1.213357519531250000e+04
0.000000000000000000e+00 4.256695270538330078e+00 1.069409057617187500e+03 1.681271093750000000e+04
7.000000476837158203e-01 9.002100944519042969e+00 3.297413635253906250e+02 4.176431640625000000e+03
0.000000000000000000e+00 3.379039764404296875e+00 8.522144775390625000e+02 9.835221679687500000e+03
2.000000029802322388e-01 1.461992073059082031e+01 8.734036254882812500e+02 1.692826953125000000e+04
3.000000119209289551e-01 9.711940765380859375e+00 5.378059082031250000e+02 7.046217773437500000e+03
2.000000029802322388e-01 1.304287815093994141e+01 7.817025146484375000e+02 1.351280371093750000e+04
6.000000238418579102e-01 1.230702114105224609e+01 5.100718994140625000e+02 8.607789062500000000e+03
1.000000014901161194e-01 1.366636562347412109e+01 8.911291503906250000e+02 1.633282324218750000e+04
7.000000476837158203e-01 8.123765945434570312e+00 2.957583618164062500e+02 3.375976562500000000e+03
4.000000059604644775e-01 1.093519401550292969e+01 5.518935546875000000e+02 8.078030273437500000e+03
0.000000000000000000e+00 2.478003501892089844e+00 1.306912841796875000e+03 2.316085937500000000e+04
6.000000238418579102e-01 1.288876914978027344e+01 5.332629394531250000e+02 9.295533203125000000e+03
1.000000119209289551e+00 1.617058944702148438e+01 4.148902587890625000e+02 1.102093261718750000e+04
9.000000953674316406e-01 1.279972934722900391e+01 3.712306823730468750e+02 7.400959960937500000e+03
7.000000476837158203e-01 7.541636943817138672e+00 2.734044189453125000e+02 2.917189453125000000e+03
1.000000119209289551e+00 1.491641712188720703e+01 3.812837524414062500e+02 9.148329101562500000e+03
0.000000000000000000e+00 2.986383914947509766e+00 9.685093994140625000e+02 1.307361425781250000e+04
2.000000029802322388e-01 1.591162586212158203e+01 9.485129394531250000e+02 1.982144140625000000e+04
4.000000059604644775e-01 7.345576763153076172e+00 3.720483398437500000e+02 3.600014648437500000e+03
2.000000029802322388e-01 7.184654235839843750e+00 4.432272338867187500e+02 4.250763671875000000e+03
8.000000715255737305e-01 1.414445018768310547e+01 4.694558410644531250e+02 9.571084960937500000e+03
5.000000000000000000e-01 1.641309547424316406e+01 7.512379150390625000e+02 1.679880468750000000e+04
1.000000014901161194e-01 1.646057891845703125e+01 1.065200195312500000e+03 2.281251171875000000e+04
4.000000059604644775e-01 9.777590751647949219e+00 4.931366882324218750e+02 6.575470703125000000e+03
4.000000059604644775e-01 6.138710021972656250e+00 3.119592895507812500e+02 2.555311523437500000e+03
5.000000000000000000e-01 1.503052520751953125e+01 6.878261718750000000e+02 1.419681347656250000e+04
1.000000014901161194e-01 1.142837047576904297e+01 7.483907470703125000e+02 1.121075488281250000e+04
4.000000059604644775e-01 1.675552368164062500e+01 8.405626831054687500e+02 1.862319140625000000e+04
5.000000000000000000e-01 1.541833209991455078e+01 7.073623657226562500e+02 1.495025878906250000e+04
8.000000715255737305e-01 1.316831111907958984e+01 4.354700317382812500e+02 8.413122070312500000e+03
8.000000715255737305e-01 9.466127395629882812e+00 3.065715637207031250e+02 4.228238281250000000e+03
6.000000238418579102e-01 8.240850448608398438e+00 3.376952514648437500e+02 3.774416992187500000e+03
9.000000953674316406e-01 1.347156333923339844e+01 3.922640686035156250e+02 8.155477539062500000e+03
7.000000476837158203e-01 1.678835296630859375e+01 6.284808349609375000e+02 1.524321191406250000e+04
4.000000059604644775e-01 1.074249362945556641e+01 5.411784057617187500e+02 7.819504882812500000e+03
0.000000000000000000e+00 1.522793769836425781e+00 1.178921264648437500e+03 1.872746875000000000e+04
4.000000059604644775e-01 1.282805728912353516e+01 6.450171508789062500e+02 1.102385058593750000e+04
7.000000476837158203e-01 1.267601680755615234e+01 4.719945678710937500e+02 8.451593750000000000e+03
2.000000029802322388e-01 1.476807022094726562e+01 8.825697631835937500e+02 1.727061718750000000e+04
1.000000014901161194e-01 1.399768066406250000e+01 9.093422241210937500e+02 1.705483593750000000e+04
6.000000238418579102e-01 1.312879085540771484e+01 5.452329711914062500e+02 9.683958007812500000e+03
3.000000119209289551e-01 1.475972557067871094e+01 8.097490844726562500e+02 1.587312402343750000e+04
1.000000014901161194e-01 1.024602699279785156e+01 6.744691162109375000e+02 8.973253906250000000e+03
1.000000014901161194e-01 1.456826972961425781e+01 9.450861816406250000e+02 1.838178906250000000e+04
6.000000238418579102e-01 1.522285842895507812e+01 6.320075073242187500e+02 1.349994824218750000e+04
1.000000014901161194e-01 6.453407287597656250e+00 4.367396850585937500e+02 3.688130859375000000e+03
7.000000476837158203e-01 1.142098999023437500e+01 4.242904663085937500e+02 6.966451171875000000e+03
0.000000000000000000e+00 2.563976287841796875e+00 1.401357666015625000e+03 2.608700000000000000e+04
1.000000119209289551e+00 1.371253204345703125e+01 3.465210266113281250e+02 7.822606445312500000e+03
1.000000119209289551e+00 6.767621517181396484e+00 1.528453521728515625e+02 1.668444335937500000e+03
9.000000953674316406e-01 6.155044078826904297e+00 1.632017364501953125e+02 1.621995117187500000e+03
3.000000119209289551e-01 1.672150611877441406e+01 9.154373779296875000e+02 1.996163281250000000e+04
6.000000238418579102e-01 1.497169399261474609e+01 6.209048461914062500e+02 1.303288574218750000e+04
2.000000029802322388e-01 1.689161682128906250e+01 1.008055908203125000e+03 2.206525390625000000e+04
6.000000238418579102e-01 1.534646224975585938e+01 6.373275756835937500e+02 1.372786425781250000e+04
1.000000119209289551e+00 1.434394836425781250e+01 3.638880004882812500e+02 8.510141601562500000e+03
1.000000014901161194e-01 1.148831558227539062e+01 7.521459960937500000e+02 1.133713769531250000e+04
4.000000059604644775e-01 7.393644809722900391e+00 3.744416198730468750e+02 3.656112304687500000e+03
7.000000476837158203e-01 7.471057891845703125e+00 2.706941223144531250e+02 2.853185546875000000e+03
3.000000119209289551e-01 1.425967788696289062e+01 7.828096313476562500e+02 1.487802246093750000e+04
1.000000014901161194e-01 1.072082424163818359e+01 7.040672607421875000e+02 9.719037109375000000e+03
3.000000119209289551e-01 8.427886962890625000e+00 4.686290283203125000e+02 5.343538085937500000e+03
8.000000715255737305e-01 9.999867439270019531e+00 3.252737731933593750e+02 4.785685546875000000e+03
8.000000715255737305e-01 1.504229450225830078e+01 5.017197570800781250e+02 1.114057128906250000e+04
1.000000119209289551e+00 8.275732040405273438e+00 1.959152832031250000e+02 2.584719238281250000e+03
1.000000119209289551e+00 9.883873939514160156e+00 2.397614746093750000e+02 3.775854492187500000e+03
4.000000059604644775e-01 1.670093154907226562e+01 8.391981811523437500e+02 1.853581640625000000e+04
7.000000476837158203e-01 1.640082550048828125e+01 6.146826782226562500e+02 1.456751074218750000e+04
5.000000000000000000e-01 9.464392662048339844e+00 4.325342407226562500e+02 5.642623046875000000e+03
6.000000238418579102e-01 1.521014690399169922e+01 6.320227661132812500e+02 1.348409667968750000e+04
1.000000014901161194e-01 1.642272567749023438e+01 1.061256347656250000e+03 2.269448046875000000e+04
9.000000953674316406e-01 9.728484153747558594e+00 2.750773925781250000e+02 4.058442382812500000e+03
8.000000715255737305e-01 1.201369571685791016e+01 3.952697448730468750e+02 7.079958984375000000e+03
3.000000119209289551e-01 8.679530143737792969e+00 4.834073486328125000e+02 5.688206054687500000e+03
6.000000238418579102e-01 1.295940399169921875e+01 5.377648925781250000e+02 9.390270507812500000e+03
6.000000238418579102e-01 1.526197052001953125e+01 6.344742431640625000e+02 1.358263378906250000e+04
6.000000238418579102e-01 7.740532398223876953e+00 3.185620727539062500e+02 3.375314453125000000e+03
